feature,logOR,se_wald,p_wald,neglog10p,alpha,gamma,prev
1252,0.018940773337226446,0.006382226779930202,0.0030000047796774013,2.522878053351715,0.4247217225761748,0.02,0.60429
1253,-0.013283288281771466,0.006742085443874164,0.04881491762623557,1.3114474392117599,-0.7906590519902726,-0.02,0.31132333333333334
1254,-0.017989350447957318,0.006774956559304474,0.00792445523146934,2.101030583759903,0.8358077312138292,-0.02,0.6977583333333334
1255,0.025433927878882975,0.007099141952791906,0.00034009189120314453,3.468403722809153,-1.05580884027143,0.02,0.25817666666666667
1256,0.053935992614146853,0.0925910247359201,0.5602174275249396,0.25164338505156486,-6.770869043659049,-0.02,0.0011
1257,-0.018229030534379152,0.034708155594712936,0.5994380123897025,0.22225572043667277,-4.772511659496876,-0.02,0.008215
1258,-0.017904576105392627,0.03862426188683375,0.6429646273619504,0.1918129190883455,-5.024265041611925,0.02,0.006621666666666666
1259,0.032735423111406134,0.0065938909933709365,6.887552682048068e-07,6.161935066262079,0.6587200575042964,0.02,0.658595
1260,0.014082392321935143,0.007080233588545706,0.04670420068189553,1.3306440562449655,1.0222982312372098,0.02,0.7353983333333334
1261,0.12082982340043155,0.10054161545153349,0.22944522705151227,0.6393209721238239,-7.821898464654072,-0.02,0.0009
1262,-0.023739671403179296,0.008412021291994386,0.004770842112059015,2.321404955898872,-1.610613875203501,-0.02,0.16619166666666665
1263,-0.021463704328131602,0.008304198946197001,0.009746916117219045,2.011132771494158,1.601532644393038,-0.02,0.8319433333333334
1264,0.020016650693471423,0.0063227587263836645,0.0015465195143854113,2.810644595585515,-0.3486849697434049,0.02,0.41419666666666666
1265,0.007973382772761575,0.008920291531906974,0.37140334144676823,0.430154193312003,-1.800909843205815,0.02,0.14186833333333335
1266,-0.04886109611477538,0.012597455538864639,0.00010503860150757481,3.978651069111898,-2.635772134214138,-0.02,0.06725166666666667
1267,0.005320054808983559,0.01767866319794848,0.7634672395676466,0.11720959381417001,3.4045298345706243,0.02,0.9677816666666667
1268,-0.01913643552507526,0.02599837563650486,0.46169251874379946,0.33564716269081113,-4.211705789498481,-0.02,0.014745
1269,0.07923598327877512,0.0697843165118561,0.25619053428549887,0.5914369205847712,-6.287185050997383,0.02,0.0019133333333333333
1270,0.019975386314669902,0.010184616651854694,0.049840629876260464,1.3024164777843674,2.1377277109123956,0.02,0.8943016666666667
1271,-0.008927417445864352,0.029043262337994754,0.7585515429694403,0.12001490391261516,-4.440005428739902,0.02,0.011713333333333333
1272,-0.006752283182185988,0.03858169225894687,0.861069714536128,0.06496168546542022,-5.007275199770651,0.02,0.006595
1273,-0.03045668364369694,0.01029185139139501,0.0030833801242180353,2.510972931428573,2.1944513573086457,-0.02,0.8993516666666667
1274,0.009218108903104021,0.006327416466457368,0.14515725708621177,0.838161246889071,0.34062639304043274,0.02,0.5839716666666667
1275,-0.011747621537079549,0.008781493293291212,0.18097130333397027,0.7423902858588183,1.755444039591419,-0.02,0.85293
1276,0.017219480518897236,0.010566132219887794,0.10316782240359076,0.9864557361548935,2.233648014972447,0.02,0.9028283333333333
1277,0.02873767244265084,0.006246740596158178,4.216262989597232e-06,5.375072307812417,0.10476707113697104,0.02,0.5267316666666667
1278,0.02016444965145368,0.006245965546387253,0.0012448655196778248,2.904877561995047,-0.136174953625521,0.02,0.46738833333333335
1279,-0.02121614488267246,0.006421657698333293,0.0009536943441248995,3.0205907929371594,0.5023057045986412,-0.02,0.6225116666666667
1280,-0.04347727011137945,0.023129499215070265,0.0601445513967558,1.2208037100615166,4.005705079634922,-0.02,0.981925
1281,0.011703953942963327,0.020309183567312122,0.5644200279726346,0.24839758406780357,3.7013413725415756,0.02,0.9757016666666667
1282,0.009260936842169495,0.01857729733966462,0.6181258233352516,0.20892311258397347,-3.508338524125284,-0.02,0.028853333333333335
1283,-0.008829794885619061,0.016936374016242733,0.6021223057781789,0.22031528394225974,-3.305906693094842,0.02,0.03528
1284,0.002007561239359941,0.009060891235929854,0.8246538310188781,0.0837283191206457,-1.8456519646499183,0.02,0.13705833333333334
1285,-0.015159744018084525,0.006429500377530527,0.018381530192548998,1.7356183380794665,-0.4923582720815922,-0.02,0.37989833333333334
1286,0.03328704638183649,0.008381112276003756,7.136931951128245e-05,4.14648844411324,-1.636448384643297,0.02,0.16331833333333334
1287,-0.026125183529107254,0.015872929683056834,0.09978527569746447,1.0009335384232219,-3.162804188409476,-0.02,0.040758333333333334
1288,-0.014174262389542641,0.026920792989292328,0.5985288570715894,0.22291490596795596,-4.279423309464419,-0.02,0.0137
1289,-0.012356346917961758,0.013200428446377532,0.3492440956341757,0.456870927390365,-2.761583797495641,-0.02,0.059673333333333335
1290,0.026566636251168712,0.007208653937676795,0.00022836076490528442,3.6413785109728174,1.090280090455945,0.02,0.7481533333333333
1291,-0.039473224116384285,0.013614699822481422,0.0037398591548756725,2.4271447532573003,-2.8034994102074,-0.02,0.05669333333333333
1292,0.021818945594429928,0.011184565979710976,0.05107983871710924,1.2917504826768302,-2.3964356323356855,0.02,0.08395333333333334
1293,-0.02184763195559971,0.021195489841614547,0.3026496437036017,0.519059833027328,3.8021040967469757,-0.02,0.9781416666666667
1294,0.020015617282269464,0.007759255367836637,0.009892064210170071,2.004713073261808,-1.3814405512445238,0.02,0.20057333333333333
1295,0.019629630384238005,0.008205984538804018,0.01675175020206641,1.7759398117082725,1.540959021761709,0.02,0.823485
1296,-0.005062139496565274,0.016862237139809187,0.7640202669054811,0.116895120889659,-3.296177852901712,-0.02,0.03553
1297,-0.024097019039191606,0.03475107485466875,0.48804730160055165,0.31153808408629313,-4.8177927322822764,-0.02,0.008221666666666667
1298,0.00727884071674846,0.017387083212547477,0.6754829426949647,0.17038561331402213,-3.3812320970955243,0.02,0.03312
1299,0.01969826869130965,0.006293031038001234,0.0017470405929586245,2.7576970039505992,-0.2845662523493553,0.02,0.42946833333333334
1300,-0.012701816079784042,0.00670893155971262,0.05832202754471835,1.234167386333141,-0.7660389101224137,-0.02,0.31691833333333336
1301,-0.019166666870716303,0.0064543653762958435,0.002982203069818244,2.5254627870739146,-0.5152176067516957,-0.02,0.37322333333333335
1302,0.014486410536980469,0.006260781890771105,0.02067682491063523,1.6845161497975127,0.17347755424686429,0.02,0.5434583333333334
1303,0.006738207089278951,0.025060514090904977,0.7880239915312367,0.10346056013605787,4.120053278198343,-0.02,0.9842216666666667
1304,-0.01655407487377801,0.007055756447131281,0.01896694364460315,1.7220026461921953,-1.0027524779841195,-0.02,0.2677466666666667
1305,0.01485710344380707,0.006308284539779272,0.018514068031184886,1.7324981447595966,-0.3190049590732348,0.02,0.42189333333333334
1306,-0.006641773697531624,0.006487744316092135,0.30595734445694533,0.5143391171728725,0.5774446150879728,-0.02,0.6391083333333333
1307,-0.02190124880982353,0.011173450771609516,0.04998234672700488,1.3011833571198774,-2.366370282469954,-0.02,0.086045
1308,-0.01698164553046249,0.015402366387013984,0.2702292214243226,0.568267690039551,-3.098400611506692,-0.02,0.043188333333333336
1309,-0.02047434466963522,0.006236048845571727,0.0010262711635231252,2.988737873861257,0.047151648753366526,-0.02,0.5126083333333333
1310,0.014435511219700384,0.006650786551988028,0.02996922747508092,1.5233244518369256,-0.7337767692179518,0.02,0.32417833333333335
1311,-0.006400930687740307,0.026374680725542624,0.8082438092684707,0.0924576131758418,-4.2435234843497085,-0.02,0.01422
1312,0.015278649199237767,0.0378785363843487,0.6866841314771019,0.16324298856262995,4.993094694642356,-0.02,0.9931233333333334
1313,0.009868946467143131,0.013591988640959287,0.4677863304781199,0.32995247317385323,-2.8362475867094106,-0.02,0.05541666666666667
1314,0.04753028482082802,0.0206548638455384,0.02138221050012354,1.669947399296501,3.7207690031495337,0.02,0.976055
1315,-0.047654405693538716,0.0239000192487692,0.04616226450384763,1.3357128948825918,-4.033646980850606,-0.02,0.017778333333333333
1316,-0.013481023885161017,0.007512372749578965,0.07273189177024215,1.138275116200155,1.2648599014913986,-0.02,0.7802216666666667
1317,0.07052289417459837,0.04471506400118556,0.11475828296810854,0.940215958361333,-5.37949745209236,0.02,0.004698333333333333
1318,0.019303417467628713,0.00872949842814475,0.027016039744823323,1.5683783134570113,1.7166267759663587,0.02,0.8485683333333334
1319,0.005803316754039806,0.006307333246475068,0.35752552192585696,0.44669295068544174,0.3049500003060044,0.02,0.5748083333333334
1320,-0.024913157243332613,0.007528981030333406,0.0009364054168529754,3.0285360826916112,-1.2508347859611664,-0.02,0.22213333333333332
1321,0.006139166896061076,0.008369791732426869,0.4632590159193346,0.33417611971351424,-1.6137282210042498,0.02,0.165945
1322,0.008843593073857299,0.02926889157075089,0.7625377835355807,0.11773863227695677,-4.441522504302051,-0.02,0.011418333333333334
1323,0.005893636995932807,0.014144642225724821,0.6769203735983109,0.1694624145359691,-2.9260717809695818,0.02,0.05103333333333333
1324,0.021179756120767352,0.006932818433613998,0.0022506097608171057,2.647699801941322,0.9276822330471359,0.02,0.7162283333333334
1325,0.03168426212630445,0.0075331080261611125,2.5992874124689564e-05,4.585145696355834,-1.2804885829873673,0.02,0.21638
1326,-0.01906622968385328,0.01216016702879272,0.11689864052614585,0.9321905394406085,2.591380228557867,-0.02,0.9299733333333333
1327,0.020025498771461314,0.006635238857946254,0.0025440488427745382,2.594474554995386,-0.7211907698882827,0.02,0.326475
1328,-0.028184957608934674,0.014087752774456218,0.045427862913705076,1.3426776934432656,-2.899294274330626,-0.02,0.05241666666666667
1329,-0.014080403299963764,0.012643608052891346,0.2654344863014547,0.5760426525438078,2.673515840214775,-0.02,0.9354583333333333
1330,0.03228122360802537,0.03443888976126845,0.34857959221884016,0.4576980424875997,-4.801992000145006,-0.02,0.008115
1331,-0.014151156973549598,0.007481972185150696,0.058575340460293696,1.2322851784527726,1.2500281080601419,-0.02,0.7777716666666666
1332,0.06663585092437234,0.05982753464413908,0.26536540696728306,0.5761556924075838,-5.932649684504189,0.02,0.0026233333333333334
1333,0.02088390809018907,0.009067060235774279,0.021263530819715267,1.672364619013113,1.830008921315229,0.02,0.8616333333333334
1334,-0.03909977118211968,0.04358599968220512,0.3696806053761935,0.4321733333031227,-5.2764383409666085,-0.02,0.005255
1335,-0.009461796387554866,0.04374953481986658,0.8287757869224448,0.08156294553269818,5.265231473808708,-0.02,0.994925
1336,-0.01607969040928323,0.00936373575179071,0.0859371081127647,1.0658192649388287,1.9307912241146818,-0.02,0.8740366666666667
1337,0.03203901826178466,0.0148190025237993,0.030616434771803442,1.5140453834966991,-3.052185369389246,0.02,0.045625
1338,0.01655860282787634,0.006984298579603653,0.017748066956826684,1.7508489415215465,-0.9810549101235702,0.02,0.27282666666666666
1339,0.008233853579772698,0.05984636492128647,0.8905698444614105,0.050332014578402105,-5.930721658504033,-0.02,0.0027066666666666667
1340,0.024127683079639434,0.00663178658747559,0.000274563510414163,3.5613571811516316,-0.7279055737277416,0.02,0.32664666666666664
1341,0.0026467874988951932,0.007903207483856254,0.7377002059145654,0.13212009531680405,1.4328946869953907,0.02,0.8070333333333334
1342,0.016014975911686716,0.010814501758628754,0.13863863851746883,0.8581157152050872,2.29082765141536,0.02,0.90779
1343,0.18791679020393343,0.09317961746321905,0.043725198696476106,1.3592682083195642,-7.036752437970852,-0.02,0.0010133333333333333
1344,0.0031250777014503314,0.01878563256637402,0.8678778451212708,0.06154139800680852,-3.543468026203631,0.02,0.028291666666666666
1345,0.020309934644194717,0.020949071822355655,0.33230031483342426,0.47846924725468015,-3.763301185689377,-0.02,0.022406666666666665
1346,-0.008723555088893397,0.006289521896626956,0.16544233403691455,0.7813533515781593,0.2755129820169788,-0.02,0.5670016666666666
1347,-0.029720184603163904,0.014612500966888623,0.04196292890989598,1.3771342067269734,-2.9736516621826823,-0.02,0.04856666666666667
1348,0.02246754482009078,0.00956078343944693,0.01877497401432897,1.7264206554125476,-1.9965961751606707,0.02,0.11961833333333333
1349,-0.001598285624477084,0.01321503869475383,0.9037350322858381,0.043958882449276565,2.7641192654994695,0.02,0.940905
1350,0.012776042364178225,0.006859634395680734,0.06253319353587124,1.2038893915721536,-0.9006148909000036,0.02,0.290035
1351,0.016702131681340063,0.010194861072355293,0.10136136131684084,0.9941275653659135,-2.159475757157338,0.02,0.10353333333333334
1352,-0.009273193837976236,0.08309908784966258,0.9111469114057904,0.04041159265502428,-6.550910994798628,0.02,0.001415
1353,0.020016866953652408,0.007558539713833908,0.008091080245997506,2.0919934915451464,1.2694206380171569,0.02,0.7807383333333333
1354,-0.015943149004384687,0.007912552019724354,0.043913168618762835,1.3574052246128745,-1.4268002472810493,-0.02,0.193535
1355,-0.039995744954945636,0.0119175716206699,0.0007906958164994842,3.101990559009499,2.553525872906116,-0.02,0.92762
1356,-0.018882681593830424,0.006237100544575996,0.0024660406790412656,2.6079997636942864,-0.048529591197108424,-0.02,0.48923333333333335
1357,0.022352609765290375,0.009224347729427885,0.015383672132761251,1.812939984649058,1.8774089257581201,0.02,0.8670483333333333
1358,0.022978645487294835,0.019241939643243233,0.23240134536598667,0.6337613621537682,-3.5858078268822933,0.02,0.02664
1359,0.015627272771761628,0.05145933251516234,0.7613701763044931,0.11840413897432096,-5.604156950782631,0.02,0.00365
1360,0.021189505701728586,0.007187921265227118,0.0031990705248332563,2.4949761856088255,-1.1097302656033337,0.02,0.24898
1361,0.023376322830156882,0.006243599506409796,0.0001810805858252143,3.7421281091610665,0.08944677960478042,0.02,0.523145
1362,-0.02059632777907001,0.007036267487082187,0.0034206549721313233,2.465890729163749,1.0129641642028473,-0.02,0.7339983333333333
1363,0.019088168151310623,0.018950379734171026,0.3138045566226302,0.5033407544976581,-3.562744919028442,0.02,0.027548333333333334
1364,0.028816827878830862,0.03683715741134459,0.4340523288197883,0.36245790931765753,-4.952305473428397,-0.02,0.007098333333333333
1365,0.03741297343407362,0.03363320774087464,0.2659739591892548,0.575160881917913,-4.769326285612899,0.02,0.008488333333333334
1366,0.05193656064212905,0.07949815455576408,0.5135595173811877,0.28940921794327856,-6.545645642862849,0.02,0.001495
1367,-0.057783964020540556,0.040893984874486325,0.15765023534924094,0.8023053765760806,-5.10170584673304,0.02,0.006038333333333333
1368,0.02314436819656719,0.010241977480739097,0.023836409918236587,1.6227591545571431,2.1488059187972963,0.02,0.8954666666666666
1369,-0.01637907352446651,0.027162989276319997,0.5465138080581684,0.2623988608181916,-4.289601430298465,-0.02,0.01347
1370,-0.007149587859476945,0.011040508708226275,0.5172580878752504,0.28629270995728734,-2.3407777982118,0.02,0.08767833333333333
1371,0.030815857690682652,0.007479622113084372,3.78913163673283e-05,4.421460306809032,-1.2603539305254763,0.02,0.22083333333333333
1372,-0.02780357198694928,0.006282914922879784,9.632336240510687e-06,5.016268365699038,-0.22831214607765715,-0.02,0.44215333333333334
1373,0.08954432449968562,0.09723496771006075,0.35709918720632794,0.44721113830402126,-7.240671793083304,-0.02,0.0009783333333333332
1374,0.024726412820203037,0.006393081282289058,0.00010987429576790093,3.959103895491275,-0.4631990887629692,0.02,0.386175
1375,-0.0138915694774703,0.009466063612071902,0.1422366109564161,0.8469886040992688,-1.9477708377418959,-0.02,0.12462333333333334
1376,-0.018627522603701607,0.00981758587231564,0.05778006663547751,1.2382219616367942,-2.0418820388388252,-0.02,0.11483166666666667
1377,0.01697347408706458,0.007522323798444759,0.024044737667959802,1.6189799567885095,-1.2767439231566984,0.02,0.218635
